Cliente;"Consolidado
 Agrupaci�n";"Albar�n
 SuReferencia";"ID Palet
 (si Paletizado)";ID Portadora;C�digo de Art�culo;Descripci�n Art�culo;2� Descripci�n;Unidades;Partida Arancelaria;C�digo Barras(EAN13);C�digo Barras(DUN14);Cantidad en DUN14;N� de Serie;Lote;Fecha Caducidad;Medidas de Portadora;Volumen m� Portadora;"Peso Bruto Portadora
 (en Kgs.)";Medidas de Palet;Volumen m� Palet;"Peso Bruto Palet
 (en Kgs.)";Fecha Inicio Picking;Hora  Inicio Picking;Fecha Final Picking;Hora  Final Picking;Albar�n del Cliente;Pedido del Cliente;N� Documento Cliente;C�digo del Cliente;Nombre Destinatario;Direcci�n;C�digo Postal;Poblaci�n;Provincia;Pa�s (ISO);Tel�fono;e-mail;Especificos Cliente;DVD Tipo;DVD N�mero;DVD Partida;"Embalaje
 Art�culo Clte.
 Relacionado";"Art�culo Clte.
 Original de este
 Sub-Elemento"
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111449;LSG6KIOGW923-1GS;Outdoor LoRa gateway, 923 MHz with 4G module and internal 2,;               ;1;               ;LSG6KIOGW923-1GS;               ;;243CSH081297;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;400000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833052781;7100862111456;LSG6KIOGW923-1GS;Outdoor LoRa gateway, 923 MHz with 4G module and internal 2,;               ;1;               ;LSG6KIOGW923-1GS;               ;;243CSH0812A3;               ;               ;               ;;;120x080x100;0,96;161,2;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;400000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833052781;7100862111456;LSG6KIOGW923-1GS;Outdoor LoRa gateway, 923 MHz with 4G module and internal 2,;               ;1;               ;LSG6KIOGW923-1GS;               ;;243CSH081266;               ;               ;               ;;;120x080x100;0,96;161,2;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;400000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833052781;7100862111456;LSG6KIOGW923-1GS;Outdoor LoRa gateway, 923 MHz with 4G module and internal 2,;               ;1;               ;LSG6KIOGW923-1GS;               ;;243CSH08128E;               ;               ;               ;;;120x080x100;0,96;161,2;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;400000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833052781;7100862111456;LSG6KIOGW923-1GS;Outdoor LoRa gateway, 923 MHz with 4G module and internal 2,;               ;1;               ;LSG6KIOGW923-1GS;               ;;243CSH081280;               ;               ;               ;;;120x080x100;0,96;161,2;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;400000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833052781;7100862111456;LSG6KIOGW923-1GS;Outdoor LoRa gateway, 923 MHz with 4G module and internal 2,;               ;1;               ;LSG6KIOGW923-1GS;               ;;243CSH08129A;               ;               ;               ;;;120x080x100;0,96;161,2;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;400000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833052781;7100862111456;LSG6KIOGW923-1GS;Outdoor LoRa gateway, 923 MHz with 4G module and internal 2,;               ;1;               ;LSG6KIOGW923-1GS;               ;;243CSH081299;               ;               ;               ;;;120x080x100;0,96;161,2;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;400000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111432;LSG6ANALOG4-5;Loadsensing Edge Device G6 Analog data logger 4-channel;               ;1;               ;LSG6ANALOG4-5;               ;;144578;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;110000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111432;LSG6ANALOG4-5;Loadsensing Edge Device G6 Analog data logger 4-channel;               ;1;               ;LSG6ANALOG4-5;               ;;144587;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;110000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111432;LSG6ANALOG4-5;Loadsensing Edge Device G6 Analog data logger 4-channel;               ;1;               ;LSG6ANALOG4-5;               ;;144593;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;110000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111432;LSG6ANALOG4-5;Loadsensing Edge Device G6 Analog data logger 4-channel;               ;1;               ;LSG6ANALOG4-5;               ;;144949;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;110000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111432;LSG6ANALOG4-5;Loadsensing Edge Device G6 Analog data logger 4-channel;               ;1;               ;LSG6ANALOG4-5;               ;;144952;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;110000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111432;LSG6ANALOG4-5;Loadsensing Edge Device G6 Analog data logger 4-channel;               ;1;               ;LSG6ANALOG4-5;               ;;144963;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;110000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111432;LSG6ANALOG4-5;Loadsensing Edge Device G6 Analog data logger 4-channel;               ;1;               ;LSG6ANALOG4-5;               ;;144966;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;110000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111432;LSG6ANALOG4-5;Loadsensing Edge Device G6 Analog data logger 4-channel;               ;1;               ;LSG6ANALOG4-5;               ;;144973;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;110000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111432;LSG6ANALOG4-5;Loadsensing Edge Device G6 Analog data logger 4-channel;               ;1;               ;LSG6ANALOG4-5;               ;;145004;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;110000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111432;LSG6ANALOG4-5;Loadsensing Edge Device G6 Analog data logger 4-channel;               ;1;               ;LSG6ANALOG4-5;               ;;145006;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;110000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111432;LSG6ANALOG4-5;Loadsensing Edge Device G6 Analog data logger 4-channel;               ;1;               ;LSG6ANALOG4-5;               ;;145035;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;110000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111586;LSG6ANALOG4-5;Loadsensing Edge Device G6 Analog data logger 4-channel;               ;1;               ;LSG6ANALOG4-5;               ;;144581;               ;               ;020x000x000;;1;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;110000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111586;LSG6ANALOG4-5;Loadsensing Edge Device G6 Analog data logger 4-channel;               ;1;               ;LSG6ANALOG4-5;               ;;144588;               ;               ;020x000x000;;1;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;110000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111586;LSG6ANALOG4-5;Loadsensing Edge Device G6 Analog data logger 4-channel;               ;1;               ;LSG6ANALOG4-5;               ;;144965;               ;               ;020x000x000;;1;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;110000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111586;LSG6ANALOG4-5;Loadsensing Edge Device G6 Analog data logger 4-channel;               ;1;               ;LSG6ANALOG4-5;               ;;144968;               ;               ;020x000x000;;1;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;110000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111586;LSG6ANALOG4-5;Loadsensing Edge Device G6 Analog data logger 4-channel;               ;1;               ;LSG6ANALOG4-5;               ;;144972;               ;               ;020x000x000;;1;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;110000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111593;LSG6ANALOG4-5;Loadsensing Edge Device G6 Analog data logger 4-channel;               ;1;               ;LSG6ANALOG4-5;               ;;144438;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;110000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111593;LSG6ANALOG4-5;Loadsensing Edge Device G6 Analog data logger 4-channel;               ;1;               ;LSG6ANALOG4-5;               ;;144454;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;110000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111593;LSG6ANALOG4-5;Loadsensing Edge Device G6 Analog data logger 4-channel;               ;1;               ;LSG6ANALOG4-5;               ;;144563;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;110000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111593;LSG6ANALOG4-5;Loadsensing Edge Device G6 Analog data logger 4-channel;               ;1;               ;LSG6ANALOG4-5;               ;;144568;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;110000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111593;LSG6ANALOG4-5;Loadsensing Edge Device G6 Analog data logger 4-channel;               ;1;               ;LSG6ANALOG4-5;               ;;144577;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;110000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111593;LSG6ANALOG4-5;Loadsensing Edge Device G6 Analog data logger 4-channel;               ;1;               ;LSG6ANALOG4-5;               ;;144579;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;110000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111593;LSG6ANALOG4-5;Loadsensing Edge Device G6 Analog data logger 4-channel;               ;1;               ;LSG6ANALOG4-5;               ;;144583;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;110000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111593;LSG6ANALOG4-5;Loadsensing Edge Device G6 Analog data logger 4-channel;               ;1;               ;LSG6ANALOG4-5;               ;;144604;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;110000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111593;LSG6ANALOG4-5;Loadsensing Edge Device G6 Analog data logger 4-channel;               ;1;               ;LSG6ANALOG4-5;               ;;144607;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;110000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111593;LSG6ANALOG4-5;Loadsensing Edge Device G6 Analog data logger 4-channel;               ;1;               ;LSG6ANALOG4-5;               ;;144609;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;110000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111593;LSG6ANALOG4-5;Loadsensing Edge Device G6 Analog data logger 4-channel;               ;1;               ;LSG6ANALOG4-5;               ;;144611;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;110000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111593;LSG6ANALOG4-5;Loadsensing Edge Device G6 Analog data logger 4-channel;               ;1;               ;LSG6ANALOG4-5;               ;;144944;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;110000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111593;LSG6ANALOG4-5;Loadsensing Edge Device G6 Analog data logger 4-channel;               ;1;               ;LSG6ANALOG4-5;               ;;144985;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;110000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111593;LSG6ANALOG4-5;Loadsensing Edge Device G6 Analog data logger 4-channel;               ;1;               ;LSG6ANALOG4-5;               ;;144990;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;110000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111593;LSG6ANALOG4-5;Loadsensing Edge Device G6 Analog data logger 4-channel;               ;1;               ;LSG6ANALOG4-5;               ;;145003;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;110000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111593;LSG6ANALOG4-5;Loadsensing Edge Device G6 Analog data logger 4-channel;               ;1;               ;LSG6ANALOG4-5;               ;;145007;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;110000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111432;LS-LAB-5VW-PERU;Label for Peru for Vibrating Wire 5-channel (70 x 37mm);               ;33;               ;LS-LAB-5VW-PERU;               ;;               ;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;320000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111432;LS-LAB-4VT-PERU;Label for Peru for Analog (70 x 37mm);               ;32;               ;LS-LAB-4VT-PERU;               ;;               ;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;330000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111432;LS-LAB-VWM-PERU;Label for Peru for Vibrating Wire 1-channel (70 x 37mm);               ;23;               ;LS-LAB-VWM-PERU;               ;;               ;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;310000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111432;LS-LAB-TIL90X-PERU;Label for Peru for TIL90-X (70 x 37mm);               ;11;               ;LS-LAB-TIL90X-PERU;               ;;               ;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;350000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111432;LS-LAB-LASTIL90-PERU;Label for Peru for LaserTilt (70 x 37mm);               ;2;               ;LS-LAB-LASTIL90-PERU;               ;;               ;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;340000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111425;LS-LAB-EXTPER;Label for Peru (48.5 x 16.9) - external;               ;185;               ;LS-LAB-EXTPER;               ;;               ;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;300000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111579;LS-G6-VW-1M-5-W;Loadsensing Edge Device G6 Vibrating Wire 1-channel data log;               ;1;               ;LS-G6-VW-1M-5-W;               ;;160761;               ;               ;               ;;1;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;50000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111579;LS-G6-VW-1M-5-W;Loadsensing Edge Device G6 Vibrating Wire 1-channel data log;               ;1;               ;LS-G6-VW-1M-5-W;               ;;160767;               ;               ;               ;;1;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;50000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111579;LS-G6-VW-1M-5-W;Loadsensing Edge Device G6 Vibrating Wire 1-channel data log;               ;1;               ;LS-G6-VW-1M-5-W;               ;;162164;               ;               ;               ;;1;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;50000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111579;LS-G6-VW-1M-5-W;Loadsensing Edge Device G6 Vibrating Wire 1-channel data log;               ;1;               ;LS-G6-VW-1M-5-W;               ;;162320;               ;               ;               ;;1;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;50000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111609;LS-G6-VW-1M-5-W;Loadsensing Edge Device G6 Vibrating Wire 1-channel data log;               ;1;               ;LS-G6-VW-1M-5-W;               ;;160338;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;50000;               ;               ;;               ;               
WORLDSENSING, S.L.;               ;EN25-00239;7000833015809;7100862111609;LS-G6-VW-1M-5-W;Loadsensing Edge Device G6 Vibrating Wire 1-channel data log;               ;1;               ;LS-G6-VW-1M-5-W;               ;;160340;               ;               ;               ;;;120x080x100;0,96;201,4;20/02/2025;09.08.00;21/02/2025;15.10.00;               ;OC 004-2025;SN-2025-0267;C0230;Aeropuerto de Lima;Av. Elmer Faucett s/n, Callao;7031;Lima;               ;PE;51943945666;jorosco@geosinergia.com.pe;50000;               ;               ;;               ;               
